ID,Comment Text,Label,Token Count
206,"Mọi người chỉ nhìn vào scandal mà quên mất Kim_Soo_Hyun là một diễn_viên tài_năng ! Đừng để đời tư bôi_nhọ đi những đóng_góp nghệ_thuật xuất_sắc của anh ấy . Hãy nhìn vào thực_lực của anh trên màn_ảnh đi , những giông_bão này cũng chỉ là nhất_thời thôi ! Fighting ! Ai rồi cũng phải trải qua khó_khăn mà .",Ủng hộ,75
207,"Có thâm_cung bí sử gì ở đây à ? Người nổi_tiếng đúng là sống cuộc_đời drama hơn phim . Mà thôi , chưa biết thực_hư ra sao . Cứ chờ xem anh tôi giở bài thế_nào . Dù_sao visual kia cân cả showbiz rồi , tài_năng cũng thấy rõ mà hahaaa . Tin performance chứ tin ai bâyiii ? !",Ủng hộ,80
208,"Mấy bạn drama queen bớt bóp_méo sự_thật được không ? Anh_Soo_Hyun đóng bao_nhiêu năm , phim nào cũng chất_lượng , có cần_thiết phải "" quan_hệ bí_mật "" lằng_nhằng để nổi không ? Dừng lại đi , soi_mói đời tư nghệ_sĩ có giúp cuộc_sống của các bạn tốt hơn không ? Hãy để anh ấy yên_bình đóng phim , tụi tui còn muốn xem anh ấy già đi trên màn_ảnh nữa ! Nghệ_sĩ cũng là con_người , chừa lại chút không_gian riêng cho họ thở đi . Stop it ! Thể_diện có mài ra ăn được đâu trời , antifan hết thời rồi à ? Chỉ giỏi hùa theo đám đông ném đá . Đúng là xã hội键盘手 mạnh_dạn quăng chuột .",Ủng hộ,158
209,"Mấy bạn đào lại chuyện này thật_sự không có việc gì làm hay sao ? Chuyện cũ_rích rồi , xăm xoi quá_thể . Ủng_hộ anh Soohyun . Tập_trung vào diễn_xuất đi kìa netizens ơi , còn bao_nhiêu drama đang waiting sau sân_khấu đó !",Ủng hộ,63
210,"Ôi_dào , làng giải_trí này đúng là không chừa một ai . Chuyện tình_cảm của người nổi_tiếng lúc_nào cũng bị săm_soi quá_thể . Đâu phải ai cũng hoàn_hảo , cũng có lúc này lúc kia chứ . Mà khoan , cứ_cho_là có "" abc xyz "" đi_chăng_nữa , thì sự_nghiệp , tài_năng của Kim_Soo_Hyun bao năm nay gây_dựng lên chẳng_lẽ dễ_dàng phủ_nhận vậy sao ? Ủng_hộ anh tiếp_tục cho ra những vai diễn chất_lượng , còn chuyện cá_nhân kia cũng_nên để người ta có không_gian riêng_tư một_chút đi chứ . Dù_sao ảnh cũng đã lên_tiếng rồi , chưa đủ để tin à ? Nhảm_nhí !",Ủng hộ,149
211,"Thấy mọi người cứ cố đóng vai quan_toà mạng xã_hội ngộ ha . Rốt_cuộc có ai hiểu rõ ngọn_ngành bên trong bằng người ta đâu mà phán_xét ghê vậy ? Tin nhắn ai bảo là leaked là thành_thật hết 100% vậy trời . Ủng_hộ anh hết_mình , thời_gian sẽ trả_lời tất_cả !",Ủng hộ,71
212,Tôi thấy mọi người cứ chăm_chăm xét_xử trên đống giáp mà báo_chí vung ra nghe buồn_cười thật Chắc gì tường_thuật của Dispatch đã là một trăm phần_trăm sự_thật rồi thi nhau ném đá người ta trong khi mình tay không chẳng biết gì Tôi chọn đứng về phía diễn_viên Tôi tin ảnh .,Ủng hộ,61
213,"Ủa rồi Dispatch là toà_án tối_cao hay gì mà cứ hễ thích lôi ai ra bóc vậy ? Tôi thấy cuộc_đời nghệ_sĩ khó_khăn thật_sự , cứ hở ra cái ảnh ọt gì là bị khai_quật lên liền . Mà khoan , 700 triệu kia chắc kiểu đầu_tư cho sự_nghiệp ấy nhỉ , chán là khi tình_nghĩa không còn nữa thì chuyện gì cũng lôi nhau ra cả . Ông Kim_Soo_Hyun phim nào tôi cũng xem chứ bộ , diễn ổn , tự_nhiên giờ cũng sốc ngang quả drama này thật ! Nghe bảo còn liên_luỵ ảnh_hưởng mấy nhãn hàng nữa , tiếc cho một tài_năng . Thôi_thì cứ chờ anh ấy lên_tiếng rõ_ràng vậy .",Ủng hộ,144
214,"Thật_ra mình thấy Kim_soo hyun đáng thương hơn ! Sự_thật giờ mờ_mịt quá , bị réo liên_tục giữa drama bủa_vây , kể_cả chuyện liên_quan người đã khuất . Chẳng ai lên_tiếng bảo_vệ ảnh tới cùng là sao ? Gold_Medalist cũng im hơi rồi hốt bạc thì có . Ai dám chắc Dispatch không thêm mắm dặm muối câu view chứ . Thương ảnh gồng_gánh hình_tượng bao năm dựng xây .",Ủng hộ,91
215,"Thật lòng thấy thương_Soo_Hyun , một_mình gồng_gánh , anti thì cứ vin vào mấy câu_chuyện "" người ta đồn . "" Thử đặt trường_hợp mình vào_vai anh ấy xem , áp_lực diễn_xuất , dư_luận rồi những chuyện riêng_tư bị mổ_xẻ … Chẳng dễ sống thật với cảm_xúc đâu haizzz . Thương",Ủng hộ,72
216,"Thấy mọi người "" ném đá "" anh_Soo_Hyun dữ quá ha , thôi_thì mình cứ tin vào những gì mình thấy từ những vai diễn anh ấy góp hết_mình suốt bao năm đi . Diễn_viên cũng là người , đâu phải ai cũng hoàn_hảo ? Tin_đồn nhan_nhản này biết_đâu chỉ là "" mồi câu view "" thôi .",Ủng hộ,69
217,"Mấy bạn trẻ bây_giờ thích đào_bới đời tư người khác nhỉ , thay_vì tập trung欣賞 oppa trong phim ảnh？Thôi thì đành đợi phim của anh lên sóng rồi tính tiếp vậy , diễn_xuất đỉnh_cao thì vẫn là đỉnh_cao thôi .",Ủng hộ,55
218,"Sao chỉ mỗi news về tin Kim_Soo_Hyun thôi vậy ? Những nam diễn_viên khác tham_gia scandal khác hay sao nhỉ hay mắt mình bị sao ta ? Mình hóng phốt của toàn showbiz cơ . Mà ông chú này đẹp_giai , diễn nuột chịu không nổi huhu . Ai mà nỡ ghét cơ chứ ! Đẩy thuyền chú nhá ! Riết rồi đệ nhất mỹ nam biến thành tấm chiếu mới hay sao à trời =］Mình ngậm_ngùi nghi tại số "" lên hương "" hơi trễ .",Ủng hộ,103
219,"Mấy bạn làm quá rồi ! Chuyện tình_cảm là của người ta , chỉ người trong cuộc mới hiểu . Kim_soo hyun diễn hay thế ai chẳng mê ? Hơn_nữa ảnh có nghĩa_vụ báo_đáp à mới phải giải nguy hết cho mọi người ? Cứ thích soi_mói đời tư , rồi bắt người khác phải sống theo ý mình . Ủng_hộ anh hết_mình tiếp_tục toả sáng ! Anti tự soi lại mình trước đi nha . Rồi coi ai drama show over nhiều hơn nhé ! ! !",Ủng hộ,103
220,Hoá_ra hoàng_tử của chúng_ta cũng chẳng thoát khỏi hồng_trần . Chuyện trai chưa vợ thích một ai đó tội_gì_mà bash người ta dữ vậy ? Để ảnh còn đóng phim cho chúng_ta xem nữa chứ !,Ủng hộ,47
221,"Cộng_đồng mạng khắt_khe quá , mấy_ai sống mà chưa từng phạm sai_lầm Đặt hết gánh nặng lên vai một người có đáng không ? Đằng sau ánh hào_quang , nghệ_sĩ cũng chỉ là người thường thôi mà . Cho anh_Soo_Hyun một cơ_hội , mình tin anh ấy vẫn sẽ toả sáng bằng tài_năng của mình !",Ủng hộ,72
222,"Báo_chí lá_cải giờ mọc lên như nấm . Tin leak tùm_lum chưa kiểm_chứng xong thiên_hạ cứ hùa nhau ném đá nhiệt_tình . Ngồi đây mà phán_xét chuyện của người ta trong khi sự_thật thế_nào mình đã rõ hết chưa ? Ủng_hộ anh tôi , tập_trung diễn_xuất đền_đáp fan đi anh ơi ! ! ! ! ! Còn mấy chuyện bóc phốt kia đợi thông_tin chính_thức rồi anti cũng chưa muộn .",Ủng hộ,92
223,""" Thiệt tình , báo_chí giờ hay giật tít câu view quá mà . Ủng_hộ anh_Soo_Hyun giữ vững tinh_thần , fan luôn bên anh ! Đôi_khi sự_thật phía các "" ông chùm bà trùm "" đâu ai biết được . Chuyện cá_nhân của người ta rầm trời thế_mạng , làm lu_mờ bao cống_hiến cho nghệ_thuật à ? Thời nào rồi còn mấy trò rẻ_tiền này vậy ? """,Ủng hộ,87
224,"Chuyện quái gì đang xảy ra vậy ? Cả cái mạng này cứ nhăm_nhăm soi_mói đời tư người khác vậy ta ? Chẳng_lẽ hết chuyện mà làm rồi hay sao . Thể_loại tung tin_đồn ác_ý câu like có ngày nghiệp quật đấy nha . Ai mà biết được sự_thật thế_nào , hay lại vẽ_vời dựng_chuyện . _Soo_Hyun oppa cứ đóng phim thật hay cho bọn đấy TẮT ĐIỆN luôn nhá ! ! ! Diễn_viên là để diễn chứ có phải mua_vui cho mấy người đâu mà thích là đào_bới xóc óc thế . Nghĩ cũng buồn_cười . Lo cho bản_thân mình đi trước khi đi "" lo "" chuyện trên trời .",Ủng hộ,138
225,"Mấy bạn soi_mói bớt dùm đi được không ? Người ta có phạm_pháp đâu mà làm như tội tày_trời ấy . Cuộc_sống của người nổi_tiếng cũng là con_người , cũng phải yêu_đương , buồn_vui , hờn_giận nha . Cứ thích bới_móc đời tư người khác là sao á chèn ? Đứng ngoài mà lên_tiếng phán_xét như đúng rồi kìa , thử đặt mình vô hoàn_cảnh của người ta xem sao . Rồi cái đám huỷ hợp_đồng quảng_cáo kia nữa , hùa theo dư_luận sợ ảnh_hưởng doanh_thu hơn cái nhân_tính chút chứ . Kiện_cáo hay thông_báo gì thì hai bên tự giải_quyết được , mọi người hóng vừa thôi haha",Ủng hộ,141
226,"Tin tôi đi , sống trong showbiz này không phải dễ đâu . Ai dám chắc Kim_Soo_Hyun chẳng có nỗi khổ_tâm riêng ? Kịch hay tất nằm ở phía sau màn .",Ủng hộ,36
227,"Mấy ông_bà báo mạng hay đào đời tư câu view rẻ_tiền dù câu_chuyện có bằng_chứng đến đâu tin trước_mắt vẫn là tin một phía , cứ đẩy drama lên đã nhỉ !",Ủng hộ,38
228,"Drama căng đét ! Ship bias của tôi bao năm qua mà giờ lật thuyền thế_này thì … mặn hơn muối biển rồi . Mà chuyện nợ_nần tiền_bạc với hợp_đồng kia , suy cho cùng vẫn là business cả thôi . Có ai sắm_vai thánh_thần gánh hết trọn_vẹn "" nhân_sinh "" cho thiên_hạ được đâu ! Thôi_thì cứ đợi xem màn next top shipper xoạc có gì hay , biết_đâu "" plot twist "" sấp_mặt thì sao ?",Ủng hộ,103
229,"Giữa cơn bão thị_phi này , vẫn tin_tưởng và chọn đứng về phía Kim_Soo_Hyun . Ai mà chẳng có quá_khứ , có sai_lầm . Quan_trọng là chúng_ta chọn cách đối_diện với nó ra sao và có nhìn về phía trước để sống tiếp hay không . Truy cầu sự_thật ư ? Thay_vì soi_mói đời tư của người khác , hãy để những người liên_quan tự giải_quyết vấn_đề của họ . Còn chúng_ta , chỉ là người ngoài cuộc , hãy là khán_giả văn_minh . Chỉ tập_trung đợi phim mới của anh thôi nè .",Ủng hộ,116
230,"Mình thấy mọi người cứ nhảy_dựng lên ấy , ai biết được nội_tình thế_nào . Ngồi xâu_xé đời tư nhà người ta được cái gì ? Xem phim_ảnh anh tôi đóng bao năm có trượt phát nào không ? Đóng phim đi mấy má . Hết phim chúng_tôi lại yêu",Ủng hộ,59
231,"Mấy ông bảo Kim đại_thần này_nọ , xem mấy ảnh hậu_trường với clip drama chớt tui cười ỉa . Ông không phải thánh , bà Sae bé , có mồm miệng để tự kể . Tui là tui chỉ ghét đứa nào cố tỏ ra mình hoàn_hảo rồi rạch mặt người khác . Thiệt giả lẫn_lộn . Thôi kệ mẹ thiên_hạ , oppa tui đóng phim đỉnh là được . Next !",Ủng hộ,84
232,"Drama hơi bị căng nhưng vẫn đặt niềm tin vào Kim_Soo_Hyun thôi , showbiz đầy thị_phi rồi ai cũng có góc khuất .",Ủng hộ,29
233,"Tôi thấy mọi người đang ném đá_Soo_Hyun dữ quá ! Ai chưa từng mắc sai_lầm chứ ? Thật thất_vọng cách truyền_thông bới_móc quá_khứ của một con_người . Chúng_ta tung_hô idol nên dễ quá_đà rồi lại dẫm người ta không thương_tiếc . Anh ấy là một diễn_viên tài_năng , cho ảnh cơ_hội sửa_sai đi ! Ủng_hộ anh trong im_lặng . Mong anh mạnh_mẽ . Sân_khấu vẫn chờ_đợi anh comeback đỉnh_cao .",Ủng hộ,95
234,"Mình thấy mọi người đang làm quá vấn_đề lên thì phải . Chuyện đời tư của người nổi_tiếng phức_tạp hơn chúng_ta nghĩ nhiều . Dù sự_thật là gì , việc đem một ai đó ra "" ném đá "" tập_thể trên mạng xã_hội đâu cóFair . Tóm_lại đừng vội phán_xét mà hãy nhớ những tác_phẩm đóng_góp của anh_Soo_Hyun cho làng giải_trí thế_giới kia kìa .",Ủng hộ,84
235,"Drama showbiz đúng là cạn_lời ! Thuyền nào rồi cũng đắm trừ thuyền Titanic , mà Titanic giờ còn ai chống nữa ! Có ai đặt mình vào vị_trí Kim_soo hyun mà nghĩ giùm anh được không , tự_dưng tin nhắn cũ với người cũ bị lôi lên đào_bới chửi_rủa trong khi chuyện cũng cũ_rích còn người ta thì mới comeback phim thôi . Thôi_thì em xin phép đu đê theo oppa , còn antifan muốn khóc_than kể than khổ làm bà Tân_Vlog các kiểu thì em chịu , chứ em vẫn ủng Kim_soo hyun ! ! ! Nghệ_sĩ cũng là người mà , đến Elon_Musk còn bị phốt đầy trời kìa , nay chê mai lại hết chê ấy mà .",Ủng hộ,148
236,"Mình thấy mọi người đang vùi_dập quá_đáng rồi đấy ! Chúng_ta đâu biết rõ sự_tình như nào đâu . Đừng vì mấy tin_đồn chưa kiểm_chứng mà vội đánh_giá một con_người , đặc_biệt là người tài_năng và cống_hiến như Kim_Soo_Hyun . Drama đủ rồi , cho anh ấy yên đi ! Tin anh sẽ chứng_minh được sự_thật .",Ủng hộ,77
237,"Thật_sự cạn_lời với truyền_thông rồi ấy , bới_móc đời tư người khác không thấy đủ hay sao ? Chuyện tiền_bạc rồi quá_khứ đều lôi lên . Ai chả có lúc mắc sai_lầm , quan_trọng là Soo_Huyn đã cố_gắng đóng_góp cho điện_ảnh thế_nào . Thay_vì chỉ_trích thì nên nhìn vào tài_năng và đam_mê của anh ấy đi , diễn hay_là được rồi , cần gì phải là thánh !",Ủng hộ,92
238,"Drama showbiz đúng hề , người tốt thật_thà thì ai tin , cứ phải làm màu diễn sâu mới được tung_hô . Anh_chị nào chưa vấp_ngã làm_ơn nhẹ_tay phán_xét người khác ! Chờ phim của_Soo_Hyun vẫn yêu ạ .",Ủng hộ,51
239,"Tôi thấy mọi người đang ném đá_Soo_Hyun quá_đáng rồi đấy . Thử đặt mình vào vị_trí của anh ấy xem , giữa áp_lực của công_việc , sự soi_mói của dư_luận với cái tin_đồn vô_căn_cứ khi người ta đã khuất , thử_hỏi bản_thân phải hành_xử thế_nào mới vừa_lòng đám đông kia chứ ? Có bằng_chứng xác_thực nào cho thấy anh ấy sai_phạm không ? Hay chỉ dựa vào mỗi tin_đồn rồi tự cho mình cái quyền phán_xét người khác ? Biết_đâu sau_này sự_thật vỡ_lẽ mọi người lại thấy áy_náy vì từng buông lời cay_đắng thế_này ? Chờ sự_thật rồi hãy phán_xét . Thời_gian sẽ trả_lời tất_cả thôi .",Ủng hộ,146
240,"Tôi thấy thật nực_cười với cái cách truyền_thông và anti-fan đang nhảy vào đời tư của Kim_Soo_Hyun . Anh ấy là diễn_viên , không phải tượng_đài đạo_đức quốc_gia nhé , sao cứ phải soi_mói từng_li_từng_tí thế ? Chuyện tình_cảm là chuyện cá_nhân , kể_cả có đúng mười_mươi thì cũng chẳng ai có quyền phán_xét quá_đáng như zậy ! Tài_năng của ảnh bao năm ai cũng thấy mần trước_mắt , chứ có ai đóng phim dùm ảnh phút nào đâu mà ghét_bỏ rồi dồn người ta vào đường cùng dữ vậy …",Ủng hộ,119
241,"Mình nghĩ mọi người đang harsh với anh_Soo_Hyun quá rồi . Chỉ từ một_vài tin_đồn và suy_đoán , nhất_là khi người còn lại đã khuất thì càng khó để xác_minh sự_thật . Diễn_viên cũng là người , cũng có những chọn_lựa , quá_khứ riêng . Tập_trung vào diễn_xuất của anh ấy trong Taxi Driver mới là đúng . Tài_năng diễn_xuất thực_lực như_vậy mà chỉ xoáy vào đời tư thì hơi bị phí_phạm đó . Mong mọi người tiếp_tục ủng_hộ_anh Hyun nhiều hơn .",Ủng hộ,109
242,"Thật_sự bất_ngờ trước những lùm xùm xung_quanh Kim_Soo_Hyun . Thế_giới showbiz phức_tạp thật , chuyện rõ_ràng chưa ngã_ngũ ai biết_đâu là thật giả . Trước khi phán_xét người khác hãy đặt mình vào vị_trí của họ xem chịu nổi không . Dù_sao vẫn tin vào lựa_chọn và nhân_phẩm của anh ! Fighting !",Ủng hộ,70
243,"Đọc xong mấy vụ lùm xùm này tui thấy thương ảnh_Soo_Hyun quá_trời . Gắt với đàn_em cũng không xong , mà nhẹ_nhàng tình_cảm thì bảo bồ_bịch . Thế_giới này ác như chó_săn thím ơi . Các người hết anti sao giờ chuyển sang stalk life idol vậy hả má nội ? ? ? Đối_diện với một mớ thông_tin bát_nháo và chỉ_trích điên_cuồng , Kim_Soo_Hyun vẫn giữ im_lặng tập_trung cho công_việc , bản_lĩnh quá_xá ! Cái fandom ngoài kia bớt sủa ké đi lũ vong ơn bội_nghĩa , phim Ảnh đang đóng dở damn care hết hông .",Ủng hộ,131
244,Drama nhiều lúc cũng chỉ là thứ lá_cải vô_căn_cứ thêu_dệt nên để hút view thôi.Tin vào năng_khiếu diễn_xuất của_Soo_Hyun vẫn hơn là tin mấy cái tin_vịt kiểu này .,Ủng hộ,41
245,"Sao mọi người khắt_khe với anh_Soo_Hyun quá vậy ? Chuyện đã qua rồi , hơn_nữa có_thể có nhiều lớp sau câu_chuyện mình chưa biết đến . Quan_tâm phim mới của anh ý còn hơn không ? Tin vào diễn_xuất bảo_chứng suốt bao năm qua đi !",Ủng hộ,60
246,""" Thật chứ ? Mấy người rảnh quá , sống drama thay nghệ_sĩ luôn hả ? Chắc gì mọi chuyện đã sáng_tỏ , dựa vào mỗi miếng thông_tin giật tít chưa kiểm_chứng mà đã vội_vã hạ_bệ người ta vậy . Ngày_trước chửi Sulli chịu không nổi anti cuối_cùng rút kinh_nghiệm được bao_lâu ? Bớt vùi_dập người khác chỉ vì mình giải_trí được không ? Coi được phim hay thì nhớ cảm_ơn đóng_góp người ta . Mà có thông_tin nào xác_thực chuyện bác_Soo_Hyun nhà tôi vô_tâm với bạn Sae_Ron đâu nhỉ , cái vụ tin nhắn nghe đồn mơ_hồ kiểu gì ấy ! Ủa mà nhớ không lầm hồi thanh_toán tiền đền_bù damage Gold_Medalist còn cho Sae_Ron ' mượn ' nữa mà hen .",Ủng hộ,160
247,"Ủa chuyện gì vậy ? Sao đào dữ vậy mấy má ? Đúng là cái showbiz này thích bới_móc quá_khứ thiệt . Ảnh đang comeback phim hot tự_nhiên lôi drama cũ_rích vậy để làm gì ? Nếu thông_tin không chính_xác làm_sao công_ty quản_lý để Minho im_thin_thít suốt ? Tin_Dispatch giờ xưa rồi diết lại nhai trật_lất quài vậy , thấy ổng flop hả , có làm_tới coi_chừng netizen quay xe á ở trỏng nói chứ ai nhớ Kim-min lắm đâu",Ủng hộ,111
248,"Tôi nghĩ scandal lần này phần_lớn do kỹ_năng thao_túng truyền_thông của bên kia quá đỉnh_cao thôi . KSD ngoài kỹ_năng bị gọi là "" đơ "" ra thì anh diễn_xuất đỉnh thực mà ? ? Người ta tập_trung xem diễn chứ ai rảnh bới đời tư xong rác . Anti bớt xía vào không_khéo lại tòi ra chính mình còn rác_rưởi gấp trăm lần KSD đó . Diễn_viên nổi bị ghét cũng có miếng glory bám đuôi để ké nè , đúng đẳng_cấp người trên mạng xã_hội luôn . Quan_tâm cái đẹp có gì hay sao bằng sân_si bẩn_thỉu .",Ủng hộ,127
249,Drama này căng thật . Ai biết được tường_tận bên trong thế_nào ? Mình vẫn tin vào_Soo_Hyun và khả_năng lựa_chọn của anh . Anti từ_từ hẵng xông vào ! Đôi_khi im_lặng lại là câu trả_lời đanh_thép nhất .,Ủng hộ,54
250,"Rồi rồi , lứa Diễn_Viên bây_giờ bị Gen_Vậy soi kĩ quá chầm Zn á ! Biết gì đâu mà phán như đúng rồi . Ủng_hộ anh "" điên It ’ sao Okay to Not_Be_Okay "" . Chứ tui thấy hơi sai sai á mấy má , hết cố_tình bôi_nhọ người sống tới lôi cả người đã khuất vào chiêu trò nữa . Gớm_ghê !",Ủng hộ,83
251,"Drama quấn anh Sú của chúng_ta đúng là dai như phim bộ Tình_Không_Khoảng ! ! ! Khổ_thân bệ_hạ , hoàng_bào chưa ấm chỗ đã bị dân_chúng ném đá không thương_tiếc . Mà thôi kệ đời đi , diễn vẫn cứ phải deep như_thường ý ! Bọn công_ty cũng hài , đòi nợ người ta thế , chẳng_nhẽ coi bả là con tiny nào đấy hả ? Biết_đâu mọi khuất_tất rồi có người giải_mã dần chăng ? Gió lớn biết_đâu trơ cành ... strong !",Ủng hộ,109
252,"Ủ ủng thì chưa biết , chứ giờ ảnh hot quá_trời là tui xin phép bênh một cái nha . Đời tư thì để người ta thở đi trời ạ ! Tìm ra ai chưa từng lầm_lỡ hay gì nào ? Mà ai sống cuộc_đời của ai đâu mà lên_án mạnh thế . Nghệ_sĩ thì cũng là người mà ! Đã tài_giỏi lại còn phải sống tròn_trịa theo eect của các bạn suốt cả đời à ... Thương ! Mà công_nhận đẹp_trai thiệt sự chớ sao trời ơiiii . edit : / / cái này gọi là "" tái ông thất mã "" này nha ... Ngược_đãi chút rồi lại đại phong thu thui ấy mà kkk / / / tao thêm tí trà xanh cho xôm dza / / / Mà hình_như tại chị kia khóc cái chốn showbiz nó cuốn ghê nha bây",Ủng hộ,166
253,"Mấy người đòi tẩy_chay Kim_Soo_Hyun gì ơi , sống mà vội_vàng phán_xét thế chắc chả bao_giờ thưởng_thức được drama nửa_mùa đoạn cuối thú_vị đâu ha . Tui chờ xem anh tôi lật kèo .",Ủng hộ,45
254,"Mấy_ai lớn mà chưa từng lầm_lỡ ? Quan_trọng là người ta có đủ dũng_khí đứng ra đối_diện và chịu trách_nhiệm hay không thôi . Phốt nhiều ai chẳng có , sống tới gần băm mà chưa thấy idol nhà ai perfect 100% bao_giờ . Cứ sản_phẩm tốt mà thẩm thôi , đời tư khui mãi làm ảnh_hưởng đến sự_nghiệp người ta xong rồi kêu showbiz toxic :",Ủng hộ,83
255,"Ủa_Alo ! Mấy thánh phán_xét đâu hết rồi , rảnh quá đi soi đời tư người ta không thấy áy_náy à ? Anh Khả_Tú mà cần mấy cưng xé_xác PR giùm chắc , anti trá_hình hết rồi . Hồi trước hùa nhau down người ta , giờ im ru như thóc à ? Tưởng_tượng mình ế chỏng_chơ rồi đọc mớ drama vô_thưởng_vô_phạt này mà coi lại cuộc_đời mình đi nhá !",Ủng hộ,92
256,"Thú_thật , mình không am_hiểu tường_tận mọi chuyện , mỗi người đều cần được lắng_nghe . Showbiz nó vốn rối_ren vậy , mình vẫn tin vào thực_lực và con mắt nhìn người của mình ở_Soo_Hyun . Thật lòng chỉ mong anh bỏ_ngoài_tai , tập_trung cho những dự_án phía trước . Cố lên , nha chàng trai ! Thời_gian sẽ chứng_minh tất_cả , fans sẽ luôn ở đây .",Ủng hộ,88
257,"Chả biết mô_tê gì nội_tình em ạ ! Báo_chí giật tít câu view quá_trời , thớt mạnh_thường_quân hùa theo cho vui chứ chắc gì đã hiểu sự_tình ? Anh tin idol của anh luôn à nghe . Mà thiệt , người ta cũng là người thôi ai mà chả có this có that . Ngẫm lại mấy anh idol mình còn ghê hơn ý chứ_lị ! Hóng hết đống drama rồi anti sau nha mấy cư_dân mạng thông_thái !",Ủng hộ,97
258,"Thấy mọi người chỉ tập_trung ghét_bỏ Kim_Soo_Hyun không thôi ấy , ít ai đứng từ góc nhìn người nổi_tiếng chịu áp_lực nhỉ ? Sao cứ phải ép người ta gánh trách_nhiệm cho cả cuộc_đời của người khác vậy ? Đâu phải cứ là "" oppa "" thì phải có nghĩa_vụ hoàn_trả hết mọi ân_tình thế_gian ?",Ủng hộ,73
259,"Chuyện gì ghê vậy ? Thôi_thì thay_vì chỉ_trích suông chẳng đem lại gì , hay nhìn vào những dấu_hỏi chưa có lời_giải xem còn tia_sáng nào cho công_bằng hay không đã ? Ai cấm người ta sai và chuộc lỗi nào ? Đừng vội ném đá khi chửa rõ trắng_đen , tội_nghiệp người ta có_khi mình lại tạo nghiệp thì sao .",Ủng hộ,75
260,"Ối giời_ơi , các bạn ơi , dạo này thấy anh_Soo_Hyun bị réo tên nhiều quá ha . Nhưng_mà khoan , thông_tin cứ gọi là mập_mờ như canh hẹ ấy , đọc xong hoa cả mắt . Bản_chất drama showbiz mà mình thấy hết_sức bình_thường vậy thôi ý , cái nghề này mà , sóng_gió quanh_năm , chẳng ai yên được . Fan chân_chính bọn mình cứ im_lặng hóng diễn_biến và tin_tưởng vào idol thôi , càng gào càng thành trò_cười cho thiên_hạ . Tự_dưng các mối deal thơm của một tay_trong ngành bốc_hơi hết . Tiếc dễ_sợ hà còn hợp_đồng là hết drama thì sao ta kaka . Harem cũng tan huhh . Tởn mấy ba_xạo ke đến mức lướt xem comment còn phải giả nai đu ah . Ai làm gì mà ác_nhân vai chính đây ha ? .",Ủng hộ,177
261,"Mấy thánh soi_mói bớt bớt dùm cái đi ! Người ta là diễn_viên , chứ đâu phải thánh_sống . Xăm soi đời tư người ta mệt_nghỉ luôn á ! Hồi xưa giờ vẫn thích ảnh diễn_xuất , dù có phim thắng phim bại thì vẫn đâu ra đó . Ghen_ăn_tức_ở hay gì ?",Ủng hộ,65
262,"Ủng_hộ anh_Soo_Hyun từ những ngày Dream_High tới giờ , cả sự_nghiệp ảnh đã cố_gắng , cống_hiến quá_trời rồi . Đời tư nghệ_sĩ trăm nghìn góc khuất mình đâu hiểu hết được , mình cứ vibe theo phim_ảnh chất_lượng của ảnh thôi , khỏi suy_diễn làm gì cho mệt . Mạnh_mẽ lên anh ơi , em tin anh ! Showbiz vốn_dĩ phức_tạp , quan_trọng bản_lĩnh mình thế_nào thôi .",Ủng hộ,95
263,"Ơ , cái gì đang xảy ra đây ? Sao mọi người cứ gắt_gỏng với anh_Soo_Hyun nhà tôi vậy ? Thấy người ta đẹp_trai thông_minh tài_giỏi nổi_tiếng xong kiếm_chuyện hoài . Kệ người ta đi , đời ai_nấy sống chứ .",Ủng hộ,53
264,"Ôi_dào , tin_đồn thì cũng chỉ là tin_đồn thôi mà . Dispatch cũng có phải thần_thánh gì , thích xào_nấu thế_nào chẳng được . Không bênh ai cả , dư_luận riết rồi thấy mấy việc đời tư nghệ_sĩ còn quan_trọng hơn cơm_áo_gạo_tiền .",Ủng hộ,57
265,Mấy bạn gato với oppa của tui thì ra mặt chứ xỉa_xói sau lưng mệt quá nha . Có mấy chuyện rồi xé ra cho to_chuyện thêm làm_gì không biết . Tin_tức lá_cải riết rồi mắc ói .,Ủng hộ,45
266,"Thuyền cập bến chưa biết thế_nào nhưng_mà cái drama này phức_tạp hơn Đảo_ngược thời_gian ở Queens_Eye nữa rồi ! Về team_Soo_Hyun , mình thấy ảnh cũng gánh nhiều quá . Thôi_thì chờ ảnh ra sản_phẩm mới xem thực_lực vẫn còn chứ cứ bới_móc đời tư vậy hoài sao ai mà dám yêu_đương hẹn_hò nữa . Mong legal team của KeyEast làm_việc năng_nổ bảo_vệ idol chứ nhìn_Soo_Hyun dạo này phờ_phạc thấy thương !",Ủng hộ,99
267,""" Hóng_hớt thì ai chẳng làm được , đẩy người ta xuống vực thì nhanh tay lắm , thế những nỗ_lực , những cống_hiến của ảnh bao năm qua ai nhìn_nhận ? Riêng cái cách Kim_Soo_Hyun lựa_chọn im_lặng , tập_trung đóng phim sau ồn_ào kia đã thấy đẳng_cấp rồi . Tìm fame bẩn trên lưng người khác thì dễ , đạp được đến đâu ! ? """,Ủng hộ,88
